,index,transcript_name,p_raw,p_bonferroni
169,Glutamatergic,Itm2b-202_ENSMUST00000226722,5.307066350955971e-18,1.8355019681416322e-13
170,Glutamatergic,Hspa4l-208_ENSMUST00000204702,7.000746572340501e-18,2.421278209509686e-13
171,Glutamatergic,Ndufaf3-204_ENSMUST00000194666,1.3991762191006496e-17,4.839190871381507e-13
172,Glutamatergic,Tmco1-203_ENSMUST00000193446,1.6468828942067377e-17,5.695909177903423e-13
173,Glutamatergic,Nek4-208_ENSMUST00000228392,2.120818306434707e-17,7.335062194635078e-13
174,Glutamatergic,Gabbr1-202_ENSMUST00000172789,4.404836014323472e-17,1.523456583913916e-12
175,Glutamatergic,Wdfy3-201_ENSMUST00000053177,9.83249513128277e-17,3.400666766105459e-12
176,Glutamatergic,Hnrnpab-201_ENSMUST00000074669,1.0334082065450488e-16,3.574145623156706e-12
177,Glutamatergic,Hmgn3-201_ENSMUST00000161796,1.4023738495511661e-16,4.850250196057663e-12
178,Glutamatergic,Ccnt1-202_ENSMUST00000130921,1.6194407609904952e-16,5.600997815961727e-12
179,Glutamatergic,Pfdn5-202_ENSMUST00000062492,1.689256644200791e-16,5.8424630296328555e-12
180,Glutamatergic,Pigb-204_ENSMUST00000183746,2.5051484006892925e-16,8.664306258623986e-12
181,Glutamatergic,Ctcf-201_ENSMUST00000005841,5.422254914000019e-16,1.8753410845560463e-11
182,Glutamatergic,Ubn2-205_ENSMUST00000160583,7.230664961088e-16,2.5007977834418955e-11
183,Glutamatergic,Fuom-201_ENSMUST00000026539,1.800869968367851e-15,6.22848887259705e-11
184,Glutamatergic,Nemf-212_ENSMUST00000222763,2.0894183238851335e-15,7.226462214989122e-11
185,Glutamatergic,Ciapin1-210_ENSMUST00000162589,2.2461080744325255e-15,7.768389386232333e-11
186,Glutamatergic,Ccdc127-201_ENSMUST00000022063,2.5227732826046337e-15,8.725263675216387e-11
187,Glutamatergic,Mrpl55-201_ENSMUST00000045697,5.8752160553134365e-15,2.032002224890705e-10
188,Glutamatergic,Ppdpf-202_ENSMUST00000108841,7.970477053183195e-15,2.75666919361394e-10
189,Glutamatergic,Ilf2-202_ENSMUST00000196769,8.090798275323041e-15,2.798283491503227e-10
190,Glutamatergic,Gsk3a-201_ENSMUST00000071739,8.918818944912804e-15,3.0846627202875423e-10
191,Glutamatergic,Sys1-201_ENSMUST00000072452,8.9851903171926e-15,3.107617923104233e-10
192,Glutamatergic,AI413582-208_ENSMUST00000232203,1.3448511322346205e-14,4.6513021259466585e-10
193,Glutamatergic,Rps10-208_ENSMUST00000178774,1.607134145864174e-14,5.558434156885832e-10
194,Glutamatergic,Cdc123-202_ENSMUST00000124287,1.7973139390772335e-14,6.21618998969252e-10
195,Glutamatergic,Ndufa9-201_ENSMUST00000088194,2.5889584194724925e-14,8.954171589587563e-10
196,Glutamatergic,Pfdn4-204_ENSMUST00000109148,3.92282390971464e-14,1.3567478774139054e-09
197,Glutamatergic,Sf3b1-203_ENSMUST00000187500,4.6246953430047767e-14,1.599497131331632e-09
198,Glutamatergic,Pja1-202_ENSMUST00000113790,6.910162938942018e-14,2.3899489540624863e-09
199,Glutamatergic,Eif5-207_ENSMUST00000221292,7.240295385666133e-14,2.504128562086489e-09
200,Glutamatergic,Rab5b-201_ENSMUST00000000727,7.510148465114874e-14,2.5974599481446304e-09
201,Glutamatergic,Mrpl51-203_ENSMUST00000144380,8.637138747549028e-14,2.9872408072273065e-09
202,Glutamatergic,Eif4g2-206_ENSMUST00000161051,9.838595540973353e-14,3.402776653801044e-09
203,Glutamatergic,Rgs2-202_ENSMUST00000127206,1.0882875683171818e-13,3.763951383781805e-09
204,Glutamatergic,Zmynd8-219_ENSMUST00000153655,1.0911653757908217e-13,3.773904568710136e-09
205,Glutamatergic,Polr2i-201_ENSMUST00000019882,1.1449676590703713e-13,3.9599851456607865e-09
206,Glutamatergic,Rps10-201_ENSMUST00000025052,1.4067086804791724e-13,4.865242642305266e-09
207,Glutamatergic,Sez6l2-203_ENSMUST00000106335,2.005524981823037e-13,6.936308702133156e-09
208,Glutamatergic,Eny2-204_ENSMUST00000226827,4.743474535471547e-13,1.640578102838189e-08
209,Glutamatergic,Cox16-202_ENSMUST00000110340,6.260410943789434e-13,2.1652257290190136e-08
210,Glutamatergic,Eif4g2-213_ENSMUST00000162415,6.402319750777869e-13,2.214306309004034e-08
211,Glutamatergic,Tmem242-201_ENSMUST00000005053,8.833360525454389e-13,3.055106071333655e-08
212,Glutamatergic,Cops7a-201_ENSMUST00000032220,1.337047185952988e-12,4.624311397337004e-08
213,Glutamatergic,Ndufs4-206_ENSMUST00000232101,1.7182286738219832e-12,5.942665691280711e-08
214,Glutamatergic,Ptp4a2-207_ENSMUST00000165853,1.9644213511389338e-12,6.794147685049116e-08
215,Glutamatergic,Gnas-221_ENSMUST00000156623,2.193681851673955e-12,7.58706805219954e-08
216,Glutamatergic,Rpl15-202_ENSMUST00000080281,2.6604007787010685e-12,9.201262133215515e-08
217,Glutamatergic,Hectd4-201_ENSMUST00000042614,4.2227900542876625e-12,1.4604941681759309e-07
218,Glutamatergic,Tatdn1-205_ENSMUST00000226835,4.369477174180631e-12,1.511227375462113e-07
