,index,name,p_raw,p_corr,es
3993,PVM,Rab3b,2.4671528654512343e-249,2.220437578906111e-248,-0.3983282232937997
4015,PVM,Slc17a7,0.0,2.2250738585072014e-308,-1.2199265291074664
4034,PVM,Tac2,1.0042853883926689e-60,9.03856849553402e-60,0.3026267643424223
4090,Pericytes,Calb1,6.141466443157559e-32,6.755613087473315e-31,0.17469567703464506
4130,Pericytes,Cspg4,0.0,2.2250738585072014e-308,8.829086703932067
4157,Pericytes,Gad2,0.0,2.2250738585072014e-308,-0.7311957641997511
4224,Pericytes,Penk,0.0,2.2250738585072014e-308,-0.9894607403885614
4245,Pericytes,Pvalb,2.2307239151586833e-84,2.4537963066745514e-83,-0.3366619089939711
4247,Pericytes,Rab3b,0.0,2.2250738585072014e-308,-0.6717460031970086
4252,Pericytes,Rgs5,0.0,2.2250738585072014e-308,6.235279192416581
4269,Pericytes,Slc17a7,0.0,2.2250738585072014e-308,-1.3048483703243612
4288,Pericytes,Tac2,2.855006189310945e-55,3.140506808242039e-54,-0.254932139337849
4311,Pericytes,Vip,5.555698403278563e-06,6.11126824360642e-05,-0.03399029134213816
4313,Pericytes,Vtn,0.0,2.2250738585072014e-308,10.666083496989257
4335,Pvalb,Bcl11b,0.0,2.2250738585072014e-308,4.173522746473704
4344,Pvalb,Calb1,6.796871444171333e-244,1.9710927188096864e-242,0.43555569418238793
4346,Pvalb,Camk2d,0.0,2.2250738585072014e-308,3.079913677883857
4364,Pvalb,Cemip,0.0,2.2250738585072014e-308,6.365507700090053
4372,Pvalb,Cnr1,0.0,2.2250738585072014e-308,3.230367876154718
4386,Pvalb,Cux2,0.0,2.2250738585072014e-308,4.391881844959124
4391,Pvalb,Dscaml1,0.0,2.2250738585072014e-308,3.5758258269846266
4399,Pvalb,Fam19a2,0.0,2.2250738585072014e-308,5.053161352086855
4410,Pvalb,Gad1,0.0,2.2250738585072014e-308,6.015160147639666
4411,Pvalb,Gad2,0.0,2.2250738585072014e-308,0.7945637146818569
4415,Pvalb,Grik1,0.0,2.2250738585072014e-308,6.916580796432094
4435,Pvalb,Lhx6,0.0,2.2250738585072014e-308,8.842432151943889
4463,Pvalb,Nxph1,0.0,2.2250738585072014e-308,8.077992362715703
4472,Pvalb,Parm1,0.0,2.2250738585072014e-308,5.54560469452992
4493,Pvalb,Prss23,0.0,2.2250738585072014e-308,6.472359701835694
4496,Pvalb,Ptprm,0.0,2.2250738585072014e-308,4.755530177264797
4499,Pvalb,Pvalb,0.0,2.2250738585072014e-308,2.428123019678245
4501,Pvalb,Rab3b,0.0,2.2250738585072014e-308,1.1485574006097927
4521,Pvalb,Shisa9,0.0,2.2250738585072014e-308,2.940302103178831
4523,Pvalb,Slc17a7,0.0,2.2250738585072014e-308,-1.0142837622021492
4526,Pvalb,Slc30a3,0.0,2.2250738585072014e-308,2.9542345236635024
4527,Pvalb,Slc32a1,0.0,2.2250738585072014e-308,9.495094823305918
